masterid,x,y,lon,lat
"18306",996517.635803223,175918.215637222,-73.9557908308457,40.6495229893245
"18307",996751.831604004,175328.282409683,-73.954947947448,40.6479034231555
"18308",996792.789611846,175614.571228042,-73.9547998173683,40.6486891659388
"18310",996785.679992676,175932.319824249,-73.9548248476205,40.6495613268863
"18311",996955.889587432,175340.270385772,-73.9542125742702,40.6479360371375
"18312",996990.758239776,175625.65039064,-73.9540863812612,40.6487192932377
"18313",996967.310241699,175943.733825698,-73.9541702806193,40.6495923968749
"18314",996485.14263916,176590.691223159,-73.955906707349,40.6513688334324
"18316",996507.918029815,176285.022583008,-73.9558251843972,40.650529808079
"18317",996792.185791031,176299.556640625,-73.9548007196402,40.6505693028639
"18319",996375.244384781,177931.161010757,-73.9563003512274,40.6550482813288
"18320",996413.282409683,177467.841613784,-73.9561640969851,40.6537765188056
"18321",996350.631591842,178232.187194854,-73.9563885161277,40.6558745659001
"18322",996325.615234405,178536.832214355,-73.956478131223,40.6567107837844
"18323",996303.407409698,178807.458435059,-73.9565576869793,40.6574536235703
"18324",996277.856201202,179117.913818374,-73.9566492236611,40.6583057900673
"18325",996256.642395064,179377.224182174,-73.9567252206942,40.6590175687156
"18326",996235.631835967,179636.492004409,-73.9568004868667,40.6597292302128
"18327",996214.605041519,179896.055236846,-73.9568758126382,40.6604417024597
"18328",997036.204406768,170015.337036163,-73.9539332402205,40.6333201223499
"18329",997176.580627456,170925.364624053,-73.953425742797,40.63581775068
"18330",997302.480041534,170054.756408721,-73.9529738133375,40.633427931791
"18332",997569.881225586,170092.184021011,-73.95201033209,40.6335302645742
"18333",997443.432617173,170963.962585464,-73.9524642041908,40.6359233004002
"18337",997004.514831558,172040.04101564,-73.9540435859016,40.6388775486879
"18338",997272.349792525,171876.390625015,-73.9530788527285,40.6384279736587
"18340",997352.87701416,171592.968383804,-73.9527892535625,40.6376499214573
"18341",997533.856994674,171875.755187988,-73.9521366111645,40.6384258411825
"18342",997825.276184097,171019.77142334,-73.951088313932,40.6360759067733
"18343",997804.936035201,171873.011230499,-73.9511598853808,40.6384178989049
"18344",997237.08978276,172337.215637222,-73.9532050119072,40.6396928914002
"18345",997208.110229537,172685.561401382,-73.9533087617783,40.640649068252
"18346",997494.267822251,172357.970214859,-73.9522783092941,40.6397494774375
"18347",997466.905639663,172706.857238784,-73.952376217128,40.6407071383478
"18348",997764.339416534,172379.338195801,-73.9513051458478,40.6398077200031
"18349",997736.160400391,172728.792785674,-73.9514059819215,40.6407669408262
"18351",997139.380004913,173522.810241699,-73.9535548139765,40.642947236618
"18352",997027.080383331,173988.511413574,-73.9539585888103,40.6442256486899
"18353",997398.326416031,173544.473632827,-73.9526216925925,40.643006317326
"18354",997667.512207046,173566.35339357,-73.9516516728087,40.6430659688437
"18355",997941.192810073,173588.886230484,-73.9506654534614,40.643127397785
"18356",997016.762207031,174205.000427261,-73.9539953600091,40.644819879194
"18358",997380.609802276,174906.232604995,-73.9526828815676,40.6467440779447
"18359",997361.393981948,174004.98443605,-73.9527538788514,40.6442703749693
"18360",997416.393981978,174237.95318605,-73.9525552350043,40.6449097423095
"18361",997556.442810059,174916.108032241,-73.9520492350336,40.6467709214116
"18362",997630.235412627,174017.770019576,-73.9517850997292,40.6443050665597
"18363",997611.177001953,174254.213012695,-73.9518533072944,40.6449540803078
"18364",997884.887023956,174276.726013213,-73.9508669542544,40.6450154564734
"18365",997830.858215332,174930.661804199,-73.9510603294359,40.6468104518046
"18366",997904.739440918,174031.503417984,-73.9507959128336,40.6443423428075
"18367",997357.174804688,175362.169982925,-73.9527664453604,40.647995561963
"18368",997341.636840865,175644.190429702,-73.9528218912366,40.6487696698724
"18369",997324.205810592,175962.641235366,-73.9528840898743,40.6496437738983
"18370",997494.664794952,175653.199584976,-73.9522704094226,40.6487941705063
"18371",997468.782226592,175971.886596709,-73.9523630574633,40.6496689357817
"18372",997517.469787627,175371.559814468,-73.952188781407,40.6480210963231
"18373",997794.74621582,175388.764404312,-73.9511895419315,40.6480678994551
"18374",997765.861816421,175988.904418975,-73.9512924284907,40.6497151975811
"18375",997305.485412598,176331.252807632,-73.9529508396432,40.6506555600903
"18376",997384.957031265,176999.401000991,-73.9526631398946,40.6524893637086
"18377",997439.182617232,176336.387207061,-73.9524690137386,40.6506694547873
"18378",997413.007995635,176655.723815918,-73.9525627182305,40.6515460031537
"18379",997741.786987364,176353.4180298,-73.9513784586245,40.6507157448359
"18380",997339.139221206,177541.376220718,-73.9528272100863,40.6539770350983
"18381",997276.030212447,178307.699218765,-73.9530531724963,40.6560805169037
"18382",997252.057006881,178611.576232925,-73.9531389878937,40.6569146278286
"18383",997229.802185059,178883.458190933,-73.9532186736789,40.6576609166978
"18384",997302.266784683,178004.877990738,-73.9529591999551,40.6552493004005
"18385",997183.481018066,179453.838195831,-73.9533845287186,40.6592265520218
"18386",997161.91601564,179712.646789581,-73.9534617587388,40.6599369560147
"18387",997140.177185073,179971.799804688,-73.9535396162785,40.6606483055109
"18388",997204.553833023,179194.239013672,-73.9533090758085,40.6585139786474
"18389",997985.661193848,179519.33020021,-73.9504931397277,40.6594051050904
"18390",997964.611206084,179778.515991241,-73.9505684821307,40.6601165455352
"18391",998064.351989776,170273.07598877,-73.9502284532023,40.6340260172183
"18392",998189.174438477,170560.441040069,-73.9497781385539,40.6348145775796
"18394",998280.375000015,170448.610412627,-73.9494497819558,40.6345074823279
"18395",998745.797424376,170263.322204605,-73.9477733039433,40.633998156195
"18396",998079.401794434,171897.643798828,-73.9501709009553,40.6384850857479
"18397",998148.795593262,171047.526794463,-73.9499226173934,40.6361515876097
"18398",998339.702392638,171920.59564212,-73.9492329569705,40.6385476733986
"18399",998409.223205596,171068.491210952,-73.9489842525118,40.6362087179857
"18400",998678.317199722,171089.865783691,-73.9480146601131,40.6362669523825
"18402",998608.333801284,171942.436218277,-73.9482649965688,40.638607189707
"18403",998922.768798843,171505.872192413,-73.9471329946927,40.6374083995533
"18405",998947.506225631,171112.657592788,-73.9470447205348,40.6363290684568
"18406",998038.715393081,172402.336791992,-73.9503164678143,40.6398704233217
"18407",998010.031188995,172751.499633789,-73.9504191106855,40.6408288450043
"18408",998297.793029815,172423.531005859,-73.9493829147339,40.6399281897741
"18409",998268.931640625,172772.454223663,-73.9494861832263,40.6408859548478
"18410",998566.841003433,172445.28302002,-73.9484134336579,40.6399874635788
"18411",998538.533996582,172794.258605957,-73.9485146906323,40.6409453723617
"18412",998836.161438018,172467.376037627,-73.9474429683881,40.6400476647421
"18413",998807.64440918,172816.315612808,-73.9475449683643,40.6410054758766
"18414",998201.316833511,173610.031188965,-73.9497280846868,40.643185030206
"18415",998469.623413101,173632.035827637,-73.9487612275919,40.6432450014893
"18416",998739.156982437,173654.322387725,-73.9477899468346,40.6433057364496
"18417",998998.411621138,173675.027832031,-73.946855706765,40.6433621405068
"18418",998090.473999068,174944.145996109,-73.9501247564595,40.6468470610695
"18419",998164.59783937,174048.50799565,-73.9498594928089,40.6443886122496
"18420",998144.253417999,174297.802185088,-73.9499322893752,40.6450729029089
"18421",998360.39459233,174958.427429199,-73.9491520465799,40.6468858345653
"18422",998434.075622559,174062.464599609,-73.9488884149409,40.6444264926359
"18423",998412.983032256,174319.370422378,-73.9489638816242,40.6451316773923
"18424",998682.401794419,174341.739013702,-73.9479929871181,40.6451926393965
"18425",998630.935424849,174973.243591338,-73.9481770993467,40.6469260665421
"18426",998704.855834961,174075.545410171,-73.9479126446088,40.6444619588329
"18427",998890.64282231,174987.47259523,-73.9472411914134,40.6469646965473
"18428",998964.366394088,174088.111022964,-73.9469774840111,40.6444960213744
"18429",998941.436828613,174362.890625015,-73.9470595111715,40.6452502700875
"18430",998053.357788116,175402.307800338,-73.9502575700952,40.6481046738338
"18431",998299.4728394,175700.604431167,-73.9493700371974,40.6489230462997
"18432",998322.986633331,175415.677185073,-73.9492858952184,40.6481409455362
"18433",998568.340393096,175722.540039092,-73.9484010751962,40.6489828241525
"18434",998827.582031265,175743.373413101,-73.9474668027228,40.6490395842989
"18435",998272.921020493,176012.791992202,-73.9494650727051,40.6497799753796
"18436",998243.275390655,176387.276184097,-73.9495711308329,40.6508078998714
"18437",998216.067382857,176711.373413086,-73.949668511746,40.6516975190785
"18438",998492.002014145,176730.398986816,-73.9486740472197,40.651749300655
"18439",998515.079406738,176404.595825195,-73.9485915689901,40.6508550048526
"18440",998774.622802779,176420.885192886,-73.9476561927726,40.6508992937321
"18441",998750.469238311,176748.276184082,-73.9477425334622,40.6517979502089
"18442",998188.055786133,177055.575439483,-73.9497687497526,40.6526423226564
"18443",998142.973815918,177604.957397521,-73.9499300885737,40.6541503268696
"18444",998991.443237349,177111.825195327,-73.9468733057444,40.6527954150121
"18445",998946.909240782,177674.065002486,-73.9470325765802,40.6543387143307
"18446",998078.836791992,178373.617431656,-73.950159660485,40.6562602305803
"18447",998054.427429199,178677.786621094,-73.950247011305,40.6570951462832
"18448",998032.367004439,178948.209411636,-73.950325967295,40.6578374317437
"18449",998104.817810073,178068.604797378,-73.9500666492728,40.6554229972008
"18450",998882.325988755,178438.646789581,-73.9472636745975,40.656437430623
"18451",998857.070190474,178745.637634307,-73.9473540339663,40.6572800947273
"18452",998911.564819351,178131.301635772,-73.9471589632309,40.6555937872713
"18453",998007.377014205,179259.957397491,-73.9504153995071,40.6586931501972
"18454",998788.067626983,179585.619384795,-73.9476009180511,40.6595857731873
"18455",998767.017822266,179844.844604507,-73.9476762290679,40.6602973237339
"18456",998835.023010284,179019.275390625,-73.9474329032955,40.6580312065089
"18457",998809.967224136,179326.952026382,-73.9475225445906,40.6588757523417
"18459",999014.497619659,170285.592407227,-73.9468051594591,40.6340588393648
"18460",999274.671020553,170307.140991211,-73.9458677359315,40.63411754816
"18461",999548.68939212,170328.95520021,-73.9448804281904,40.6341769544952
"18462",999817.16003418,170350.894226074,-73.943913106303,40.6342367046997
"18464",999169.733642593,171525.350402847,-73.9462431203564,40.6374614505257
"18465",999207.079223663,171134.035583496,-73.9461094289644,40.6363873119622
"18466",999480.746582031,171156.417419434,-73.9451233512821,40.6364482789763
"18467",999749.51580812,171177.952819839,-73.9441549218107,40.6365069228214
"18468",999720.285583541,171569.49822998,-73.9442593411914,40.637581682395
"18469",999972.051391616,171592.253234863,-73.9433521563632,40.637643696707
"18470",999095.340637237,172488.061828613,-73.9465090455083,40.6401040121833
"18471",999066.702209502,172837.926635757,-73.9466114675656,40.6410643639062
"18472",999369.309814498,172510.177795425,-73.945521826344,40.6401642523303
"18473",999339.74218753,172860.407226592,-73.9456275816249,40.6411256073238
"18474",999411.002807602,172008.416992217,-73.9453727249013,40.6387869552443
"18475",999669.470031768,172271.733398452,-73.9444408287793,40.6395092561505
"18476",999639.086242676,172532.750000015,-73.9445497117565,40.6402257435623
"18477",999610.087036148,172882.424438477,-73.9446534062191,40.6411855751218
"18478",999898.065429688,172554.462585464,-73.9436165022492,40.6402848861883
"18479",999868.99401857,172903.454589874,-73.9437204451328,40.6412428455756
"18480",999913.072021499,172292.980224639,-73.9435630371656,40.6395671466948
"18481",999272.282592818,173697.639404327,-73.9458687924781,40.6434237441048
"18482",999540.913818374,173720.017822281,-73.9449007577812,40.6434847083223
"18483",999800.59179692,173741.336791992,-73.9439649858872,40.6435427721585
"18484",999238.913208023,174102.041381836,-73.9459881369868,40.6445337968097
"18485",999215.419189483,174385.479187027,-73.9460721678055,40.645311812075
"18486",999484.539428741,174408.038208008,-73.9451023433337,40.6453732728666
"18487",999508.846984863,174114.902221695,-73.9450154141348,40.6445686360838
"18488",999768.587219238,174124.275634766,-73.944079430282,40.6445939127642
"18489",999743.475830078,174428.572814956,-73.9441692192047,40.6454291867219
"18491",999162.991394058,175002.764587432,-73.9462597264787,40.6470062153311
"18492",999101.725219727,175765.824035659,-73.9464788243856,40.6491007508732
"18493",999371.045410141,175787.58581543,-73.9455082264351,40.6491600264726
"18494",999433.784790084,175013.374816895,-73.9452838750752,40.6470348779811
"18495",999694.653808624,175029.322998077,-73.9443437739983,40.6470782011842
"18496",999629.499633804,175809.416625991,-73.9445767843562,40.6492195022317
"18497",999899.338439956,175831.263610855,-73.9436043138505,40.6492789947313
"18498",999963.800231934,175042.794006348,-73.9433738490731,40.6471147027166
"18500",999047.115600616,176438.837829605,-73.946674144616,40.6509481186873
"18501",999018.526428238,176768.896240249,-73.9467764515582,40.651854104779
